Player ID,Player Name,Opponent,Opponent_Overall_Final_Batting_Score,Final_Opponent_Score_Recent,Fill_Type,Final_Home_Batting_Score,Final_Away_Batting_Score,Final_Score_Spin,Final_Score_Pace,Powerplay_Score,Middle_Over_Score,Death_Over_Score,Final_Batsman_Overall_score,Position,Final_Position_Batting_Score,Role
7915,Suryakumar Yadav,Netherlands,0.188745036,0.678587898,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.204206899,0.352876437,0.303654245,0.8457177055519548,4,0.7374615953129541,Batsman
7915,Suryakumar Yadav,Netherlands,0.188745036,0.678587898,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.204206899,0.352876437,0.303654245,0.8457177055519548,5,0.4062015061064265,Batsman
7915,Suryakumar Yadav,Namibia,0.107974683,0.6786,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,2,0.3882614606556805,Batsman
7915,Suryakumar Yadav,Namibia,0.107974683,0.6786,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,3,0.5899771791969453,Batsman
7915,Suryakumar Yadav,Namibia,0.107974683,0.6786,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,4,0.7374615953129541,Batsman
7915,Suryakumar Yadav,Namibia,0.107974683,0.6786,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,5,0.4062015061064265,Batsman
7915,Suryakumar Yadav,United Arab Emirates,0.1349,0.6786,Predicted,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,2,0.3882614606556805,Batsman
7915,Suryakumar Yadav,United Arab Emirates,0.1349,0.6786,Predicted,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,3,0.5899771791969453,Batsman
7915,Suryakumar Yadav,United Arab Emirates,0.1349,0.6786,Predicted,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,4,0.7374615953129541,Batsman
7915,Suryakumar Yadav,United Arab Emirates,0.1349,0.6786,Predicted,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,5,0.4062015061064265,Batsman
7915,Suryakumar Yadav,Nepal,0.108,0.6283,Predicted,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,2,0.3882614606556805,Batsman
7915,Suryakumar Yadav,Nepal,0.108,0.6283,Predicted,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,3,0.5899771791969453,Batsman
7915,Suryakumar Yadav,Nepal,0.108,0.6283,Predicted,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,4,0.7374615953129541,Batsman
7915,Suryakumar Yadav,Nepal,0.108,0.6283,Predicted,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,5,0.4062015061064265,Batsman
7915,Suryakumar Yadav,United States of America,0.2333,0.6283,Median_Filled,0.722325493,0.821556288,0.993177648,0.993177648,0.293307523,0.313730024,0.292202364,0.8457177055519548,2,0.3882614606556805,Batsman
7915,Suryakumar Yadav,United States of America,0.2333,0.6283,Median_Filled,0.722325493,0.821556288,0.993177648,0.993177648,0.293307523,0.313730024,0.292202364,0.8457177055519548,3,0.5899771791969453,Batsman
7915,Suryakumar Yadav,United States of America,0.2333,0.6283,Median_Filled,0.722325493,0.821556288,0.993177648,0.993177648,0.293307523,0.313730024,0.292202364,0.8457177055519548,4,0.7374615953129541,Batsman
7915,Suryakumar Yadav,United States of America,0.2333,0.6283,Median_Filled,0.722325493,0.821556288,0.993177648,0.993177648,0.293307523,0.313730024,0.292202364,0.8457177055519548,5,0.4062015061064265,Batsman
7915,Suryakumar Yadav,Oman,0.2333,0.6283,Median_Filled,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,2,0.3882614606556805,Batsman
7915,Suryakumar Yadav,Oman,0.2333,0.6283,Median_Filled,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,3,0.5899771791969453,Batsman
7915,Suryakumar Yadav,Oman,0.2333,0.6283,Median_Filled,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,4,0.7374615953129541,Batsman
7915,Suryakumar Yadav,Oman,0.2333,0.6283,Median_Filled,0.722325493,0.821556288,0.993177648,0.993177648,0.4177119729999999,0.53395758,0.4678689225,0.8457177055519548,5,0.4062015061064265,Batsman
7915,Suryakumar Yadav,Hong Kong,0.233921654,0.820706674,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.204206899,0.354950801,0.331091633,0.8457177055519548,2,0.3882614606556805,Batsman
7915,Suryakumar Yadav,Hong Kong,0.233921654,0.820706674,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.204206899,0.354950801,0.331091633,0.8457177055519548,3,0.5899771791969453,Batsman
7915,Suryakumar Yadav,Hong Kong,0.233921654,0.820706674,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.204206899,0.354950801,0.331091633,0.8457177055519548,4,0.7374615953129541,Batsman
7915,Suryakumar Yadav,Hong Kong,0.233921654,0.820706674,Original,0.722325493,0.821556288,0.993177648,0.993177648,0.204206899,0.354950801,0.331091633,0.8457177055519548,5,0.4062015061064265,Batsman
13940,Yashasvi Jaiswal,Australia,0.404227529,0.572123137,Original,0.470825344,0.550502298,0.799686607,0.799686607,0.763997073,0.170591792,0.132934576,0.5398414450519475,1,0.6166267153730068,Batsman
13940,Yashasvi Jaiswal,England,0.391,0.5329,Predicted,0.470825344,0.550502298,0.799686607,0.799686607,0.487152768,0.359227248,0.181567088,0.5398414450519475,1,0.6166267153730068,Batsman
13940,Yashasvi Jaiswal,New Zealand,0.3542,0.4617,Predicted,0.470825344,0.550502298,0.799686607,0.799686607,0.487152768,0.359227248,0.181567088,0.5398414450519475,1,0.6166267153730068,Batsman
13940,Yashasvi Jaiswal,West Indies,0.364528714,0.454577857,Original,0.470825344,0.550502298,0.799686607,0.799686607,0.529708556,0.58967014,0.279379908,0.5398414450519475,1,0.6166267153730068,Batsman
13940,Yashasvi Jaiswal,South Africa,0.283384604,0.365370234,Original,0.470825344,0.550502298,0.799686607,0.799686607,0.474076284,0.485415972,0.193046191,0.5398414450519475,1,0.6166267153730068,Batsman
13940,Yashasvi Jaiswal,Pakistan,0.2585,0.5002,Predicted,0.470825344,0.550502298,0.799686607,0.799686607,0.487152768,0.359227248,0.181567088,0.5398414450519475,1,0.6166267153730068,Batsman
13940,Yashasvi Jaiswal,Sri Lanka,0.309711312,0.657831283,Original,0.470825344,0.550502298,0.799686607,0.799686607,0.610238545,0.222652118,0.173502866,0.5398414450519475,1,0.6166267153730068,Batsman
13940,Yashasvi Jaiswal,Bangladesh,0.0,0.7097,Original,0.470825344,0.550502298,0.799686607,0.799686607,0.204206899,0.233000743,0.181567088,0.5398414450519475,1,0.6166267153730068,Batsman
13940,Yashasvi Jaiswal,Afghanistan,0.324637311,0.79735305,Original,0.470825344,0.550502298,0.799686607,0.799686607,0.487152768,0.487662992,0.193046191,0.5398414450519475,1,0.6166267153730068,Batsman
13940,Yashasvi Jaiswal,Zimbabwe,0.435425506,0.638219032,Original,0.470825344,0.550502298,0.799686607,0.799686607,0.59347328,0.571875377,0.173502866,0.5398414450519475,1,0.6166267153730068,Batsman
13940,Yashasvi Jaiswal,Ireland,0.212548129,0.543920816,Original,0.470825344,0.550502298,0.799686607,0.799686607,0.469474941,0.247731604,0.193046191,0.5398414450519475,1,0.6166267153730068,Batsman
13940,Yashasvi Jaiswal,Scotland,0.2868,0.5754,Predicted,0.470825344,0.550502298,0.799686607,0.799686607,0.487152768,0.359227248,0.181567088,0.5398414450519475,1,0.6166267153730068,Batsman
13940,Yashasvi Jaiswal,Netherlands,0.2125,0.5439,Predicted,0.470825344,0.550502298,0.799686607,0.799686607,0.487152768,0.359227248,0.181567088,0.5398414450519475,1,0.6166267153730068,Batsman
13940,Yashasvi Jaiswal,Namibia,0.3694,0.5721,Predicted,0.470825344,0.550502298,0.799686607,0.799686607,0.487152768,0.359227248,0.181567088,0.5398414450519475,1,0.6166267153730068,Batsman
13940,Yashasvi Jaiswal,United Arab Emirates,0.3694,0.5721,Predicted,0.470825344,0.550502298,0.799686607,0.799686607,0.487152768,0.359227248,0.181567088,0.5398414450519475,1,0.6166267153730068,Batsman
13940,Yashasvi Jaiswal,Nepal,0.369351103,0.5721,Original,0.470825344,0.550502298,0.799686607,0.799686607,0.347414782,0.359227248,0.181567088,0.5398414450519475,1,0.6166267153730068,Batsman
13940,Yashasvi Jaiswal,United States of America,0.3694,0.5721,Predicted,0.470825344,0.550502298,0.799686607,0.799686607,0.487152768,0.359227248,0.181567088,0.5398414450519475,1,0.6166267153730068,Batsman
13940,Yashasvi Jaiswal,Oman,0.3694,0.5721,Predicted,0.470825344,0.550502298,0.799686607,0.799686607,0.487152768,0.359227248,0.181567088,0.5398414450519475,1,0.6166267153730068,Batsman
13940,Yashasvi Jaiswal,Hong Kong,0.3246,0.5721,Median_Filled,0.470825344,0.550502298,0.799686607,0.799686607,0.487152768,0.359227248,0.181567088,0.5398414450519475,1,0.6166267153730068,Batsman
576,Rohit Sharma,Australia,0.540911348,0.643669546,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.725968134,0.585520892,0.151629606,0.6588820459087175,1,0.7835422613192801,Batsman
576,Rohit Sharma,Australia,0.540911348,0.643669546,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.725968134,0.585520892,0.151629606,0.6588820459087175,2,0.6410790106437411,Batsman
576,Rohit Sharma,Australia,0.540911348,0.643669546,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.725968134,0.585520892,0.151629606,0.6588820459087175,3,0.3666049396301307,Batsman
576,Rohit Sharma,Australia,0.540911348,0.643669546,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.725968134,0.585520892,0.151629606,0.6588820459087175,4,0.4300629305037478,Batsman
576,Rohit Sharma,Australia,0.540911348,0.643669546,Original,0.85356885,0.820448568,0.852862587,0.852862587,0.725968134,0.585520892,0.151629606,0.6588820459087175,5,0.3595250101916867,Batsman
